# OpenSignals Text File Format. Version 1
# {"00:07:80:4B:18:75": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:4B:18:75", "device connection": "BTH00:07:80:4B:18:75", "sampling rate": 1000, "resolution": [16, 24, 24], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-11-15", "time": "12:6:57.359", "channels": [1, 9, 10], "sensor": ["EEG", "hSpO2", "hSpO2"], "label": ["CH1", "CH9A", "CH9B"], "column": ["nSeq", "DI", "CH1", "CH9A", "CH9B"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["dark_blue", "green", "green"]}}
# EndOfHeader
119	0	32156	14933	9534	
120	0	31772	9337	10355	
121	0	31180	9337	10355	
122	0	30888	13193	9762	
123	0	31244	13193	9762	
124	0	31532	14583	9532	
125	0	31848	14583	9532	
126	0	31912	14795	9514	
127	0	31648	14795	9514	
128	0	30824	14855	14751	
129	0	29860	14855	14751	
130	0	28628	14854	10970	
131	0	27288	14854	10970	
132	0	25956	14864	9993	
133	0	25400	14864	9993	
134	0	25656	14809	9604	
135	0	26584	14809	9604	
136	0	27802	14775	9290	
137	0	28732	14775	9290	
138	0	29224	14837	9541	
139	0	29504	14837	9541	
140	0	29880	14764	9495	
141	0	30036	14764	9495	
142	0	30864	14838	9523	
143	0	32392	14838	9523	
144	0	34308	14775	3027	
145	0	36136	14775	3027	
146	0	37780	15431	7628	
147	0	38760	15431	7628	
148	0	39092	15022	8798	
149	0	39184	15022	8798	
150	0	39000	14857	9291	
151	0	38272	14857	9291	
152	0	36852	14792	9486	
153	0	35308	14792	9486	
154	0	33904	19133	9481	
155	0	33416	19133	9481	
156	0	32992	16039	9560	
157	0	32876	16039	9560	
158	0	33040	15204	9588	
159	0	33480	15204	9588	
160	0	33804	14860	9551	
161	0	33904	14860	9551	
162	0	33460	14707	9512	
163	0	32848	14707	9512	
164	0	32264	14899	9521	
165	0	31328	14899	9521	
166	0	30572	14894	9494	
167	0	30648	14894	9494	
168	0	31068	14873	9504	
169	0	31556	14873	9504	
170	0	32620	3647	10034	
171	0	33912	3647	10034	
172	0	34524	11563	9666	
173	0	34912	11563	9666	
174	0	35280	13853	9593	
175	0	35208	13853	9593	
176	0	34884	14517	9501	
177	0	34424	14517	9501	
178	0	34080	14796	12235	
179	0	34248	14796	12235	
180	0	34864	14742	10338	
181	0	35320	14742	10338	
182	0	35400	14757	9871	
183	0	34928	14757	9871	
184	0	34176	14829	9619	
185	0	33664	14829	9619	
186	0	34524	14841	9958	
187	0	36168	14841	9958	
188	0	38256	14774	9663	
189	0	39712	14774	9663	
190	0	40536	14470	9613	
191	0	40940	14470	9613	
192	0	40872	14695	9472	
193	0	40392	14695	9472	
194	0	39440	14806	0	
195	0	38072	14806	0	
196	0	36436	15307	6595	
197	0	34756	15307	6595	
198	0	33296	14975	8723	
199	0	32224	14975	8723	
200	0	31720	14829	9307	
201	0	31672	14829	9307	
202	0	31636	14905	9386	
203	0	31732	14905	9386	
204	0	32084	21934	9539	
205	0	32656	21934	9539	
206	0	33032	16861	9570	
207	0	33324	16861	9570	
208	0	33248	15368	9537	
209	0	32704	15368	9537	
210	0	32052	14990	9555	
211	0	31392	14990	9555	
212	0	31288	14617	9493	
213	0	31408	14617	9493	
214	0	31788	14796	9525	
215	0	31936	14796	9525	
216	0	31412	15132	9542	
217	0	31132	15132	9542	
218	0	31116	14998	9598	
219	0	30944	14998	9598	
220	0	31160	9248	10223	
221	0	31524	9248	10223	
222	0	32120	13187	9724	
223	0	32752	13187	9724	
224	0	33424	14729	9612	
225	0	34584	14729	9612	
226	0	36016	14805	9708	
227	0	37388	14805	9708	
228	0	38376	14825	14821	
229	0	39080	14825	14821	
230	0	39176	14797	11091	
231	0	38952	14797	11091	
232	0	38496	14814	10007	
233	0	38040	14814	10007	
234	0	37664	14887	9724	
235	0	37381	14887	9724	
236	0	37440	14856	7389	
237	0	37716	14856	7389	
238	0	38228	14891	8977	
239	0	38004	14891	8977	
240	0	37304	14847	9305	
241	0	36120	14847	9305	
242	0	35084	14840	9479	
243	0	34392	14840	9479	
244	0	33592	14944	4695	
245	0	32673	14944	4695	
246	0	31804	15481	8143	
247	0	31872	15481	8143	
248	0	32968	14983	8951	
249	0	35076	14983	8951	
250	0	37304	14932	9456	
251	0	39308	14932	9456	
252	0	41012	14878	9537	
253	0	42368	14878	9537	
254	0	42904	19335	9487	
255	0	42568	19335	9487	
256	0	41516	16164	9625	
257	0	40432	16164	9625	
258	0	39192	15224	9578	
259	0	37960	15224	9578	
260	0	36548	15024	9501	
261	0	35432	15024	9501	
262	0	35112	12962	9575	
263	0	35356	12962	9575	
264	0	36016	14264	9568	
265	0	36212	14264	9568	
266	0	35820	14687	9589	
267	0	35080	14687	9589	
268	0	34448	14858	9559	
269	0	33720	14858	9559	
270	0	32548	3474	9963	
271	0	31800	11561	9684	
272	0	31512	11561	9684	
273	0	31200	13924	9559	
274	0	31201	13924	9559	
275	0	31228	14609	9588	
276	0	31416	14609	9588	
277	0	31472	14819	12372	
278	0	31836	14819	12372	
279	0	31728	14885	10392	
280	0	31296	14885	10392	
281	0	30677	14857	9942	
282	0	29844	14857	9942	
283	0	29364	14941	9627	
284	0	29532	14941	9627	
285	0	29896	14938	8939	
286	0	29856	14938	8939	
287	0	29776	14886	9408	
288	0	29452	14886	9408	
289	0	28896	14499	9556	
290	0	28312	14499	9556	
291	0	28188	14858	9589	
292	0	28948	14858	9589	
293	0	30360	14890	0	
294	0	31788	14890	0	
295	0	32976	15269	6484	
296	0	33688	15269	6484	
297	0	34144	14918	8722	
298	0	34332	14918	8722	
299	0	34376	14993	9296	
300	0	34468	14993	9296	
301	0	34376	14950	9510	
302	0	33864	14950	9510	
303	0	33936	20796	9521	
304	0	34712	20796	9521	
305	0	35704	16620	9549	
306	0	35904	16620	9549	
307	0	35856	15423	9570	
308	0	36428	15423	9570	
309	0	37172	15019	9628	
310	0	37444	15019	9628	
311	0	37544	14461	9580	
312	0	37264	14461	9580	
313	0	36132	14763	9575	
314	0	34488	14763	9575	
315	0	33264	15192	9559	
316	0	32204	15192	9559	
317	0	31264	15015	9647	
318	0	29900	15015	9647	
319	0	28860	7367	10409	
320	0	27972	7367	10409	
321	0	27144	12768	9813	
322	0	26708	12768	9813	
323	0	26804	14531	9634	
324	0	27214	14531	9634	
325	0	27988	14778	9625	
326	0	28844	14778	9625	
327	0	30176	14895	16295	
328	0	32056	14895	16295	
329	0	33984	14973	11572	
330	0	35896	14973	11572	
331	0	37392	14930	10148	
332	0	38548	14930	10148	
333	0	39048	14940	9813	
334	0	38752	14940	9813	
335	0	37856	14953	7198	
336	0	36268	14953	7198	
337	0	34320	14879	8854	
338	0	32072	14879	8854	
339	0	30076	14928	9384	
340	0	28528	14928	9384	
341	0	26900	14944	9555	
342	0	25696	14944	9555	
343	0	24968	14935	2812	
344	0	24512	14935	2812	
345	0	24312	15492	7662	
346	0	24492	15492	7662	
347	0	24424	15080	8812	
348	0	24380	15080	8812	
349	0	25120	14959	9366	
350	0	26756	14959	9366	
351	0	28994	14988	9538	
352	0	31688	14988	9538	
353	0	33784	19306	9591	
354	0	35324	19306	9591	
355	0	35960	16180	9666	
356	0	35924	16180	9666	
357	0	35892	15279	9572	
358	0	35756	15279	9572	
359	0	35732	14992	9656	
360	0	35544	14992	9656	
361	0	35484	11817	9584	
362	0	35660	11817	9584	
363	0	35224	13931	9667	
364	0	35276	13931	9667	
365	0	35936	14683	9634	
366	0	36660	14683	9634	
367	0	37348	14796	9651	
368	0	37624	14796	9651	
369	0	37076	5290	10247	
370	0	36096	5290	10247	
371	0	34984	12207	9770	
372	0	34156	12207	9770	
373	0	33632	14109	9585	
374	0	32920	14109	9585	
375	0	32560	14773	9612	
376	0	32868	14773	9612	
377	0	33036	14952	13645	
378	0	34052	14952	13645	
379	0	35384	14889	10862	
380	0	36160	14889	10862	
381	0	35972	14910	10100	
382	0	34872	14910	10100	
383	0	33816	14923	9654	
384	0	32940	14923	9654	
385	0	32128	14981	8075	
386	0	31772	14981	8075	
387	0	31864	14949	9228	
388	0	31808	14949	9228	
389	0	31212	14587	9509	
390	0	30152	14587	9509	
391	0	29140	14853	9596	
392	0	28432	14853	9596	
393	0	27660	14973	937	
394	0	27320	14973	937	
395	0	27196	15362	7164	
396	0	28000	15362	7164	
397	0	29273	15071	8909	
398	0	30980	15071	8909	
399	0	32878	15034	9516	
400	0	34568	15034	9516	
401	0	36224	14948	9582	
402	0	37592	14948	9582	
403	0	37912	21044	9628	
404	0	37676	21044	9628	
405	0	37688	16667	9633	
406	0	38048	16667	9633	
407	0	38532	15497	9639	
408	0	38440	15497	9639	
409	0	37328	15130	9625	
410	0	35584	15130	9625	
411	0	33976	12766	9712	
412	0	32256	12766	9712	
413	0	31032	14275	9660	
414	0	30248	14275	9660	
415	0	30244	15149	9696	
416	0	30664	15149	9696	
417	0	31056	15026	9731	
418	0	30972	15026	9731	
419	0	30712	9099	10370	
420	0	30584	9099	10370	
421	0	30380	13248	9884	
422	0	30024	13248	9884	
423	0	30120	14721	9738	
424	0	30744	14721	9738	
425	0	31404	14993	9675	
426	0	31844	14993	9675	
427	0	32112	14895	15161	
428	0	32488	14895	15161	
429	0	33096	14875	11203	
430	0	33508	14875	11203	
431	0	33924	14965	10151	
432	0	34460	14965	10151	
433	0	35072	14896	9789	
434	0	35216	14896	9789	
435	0	35180	14951	5025	
436	0	35404	14951	5025	
437	0	35412	14945	8348	
438	0	35812	14945	8348	
439	0	36320	14958	9269	
440	0	36772	14958	9269	
441	0	37668	14966	9522	
442	0	38684	14966	9522	
443	0	38736	15007	4589	
444	0	37968	15007	4589	
445	0	37056	15737	8179	
446	0	35876	15737	8179	
447	0	34212	15217	9058	
448	0	32160	15217	9058	
449	0	29464	15049	9478	
450	0	27348	15049	9478	
451	0	25785	15017	9585	
452	0	25392	15017	9585	
453	0	26144	19641	9605	
454	0	28008	19641	9605	
455	0	30780	16344	9735	
456	0	33620	16344	9735	
457	0	35672	15393	9654	
458	0	36348	15393	9654	
459	0	36428	15092	9710	
460	0	35972	15092	9710	
461	0	35600	11440	9737	
462	0	35548	11440	9737	
463	0	36144	13945	9684	
464	0	37996	13945	9684	
465	0	40424	14660	9730	
466	0	42872	14660	9730	
467	0	45256	14894	9607	
468	0	47132	14894	9607	
469	0	48212	5151	10161	
470	0	48716	5151	10161	
471	0	49312	12088	9846	
472	0	49924	12088	9846	
473	0	50856	14161	9705	
474	0	51992	14161	9705	
475	0	53464	14736	9744	
476	0	55176	14736	9744	
477	0	57192	14874	12463	
478	0	59688	14874	12463	
479	0	62136	14971	10505	
480	0	63896	14971	10505	
481	0	65400	14932	10043	
482	0	65484	14932	10043	
483	0	65476	15110	9740	
484	0	65472	15110	9740	
485	0	65480	15039	6260	
486	0	65472	15039	6260	
487	0	65488	15020	8654	
488	0	65476	15020	8654	
489	0	65480	14599	9463	
490	0	65480	14599	9463	
491	0	65472	14869	9607	
492	0	65480	14869	9607	
493	0	65472	14984	0	
494	0	65476	14984	0	
495	0	65492	15576	6470	
496	0	65472	15576	6470	
497	0	65480	15130	8793	
498	0	63696	15130	8793	
499	0	62928	15055	9368	
500	0	62372	15055	9368	
501	0	61984	15027	9572	
502	0	62256	15027	9572	
503	0	62752	22565	9685	
504	0	62428	22565	9685	
505	0	61416	17228	9643	
506	0	60872	17228	9643	
507	0	60608	15635	9734	
508	0	60208	15635	9734	
509	0	59616	15213	9756	
510	0	59360	15213	9756	
511	0	59176	11822	9705	
512	0	58608	11822	9705	
513	0	57732	14038	9714	
514	0	56640	14038	9714	
515	0	55536	15032	9657	
516	0	55392	15032	9657	
517	0	56096	14937	9736	
518	0	56968	14937	9736	
519	0	57648	8996	10480	
520	0	57392	8996	10480	
521	0	56168	13271	9836	
522	0	54432	13271	9836	
523	0	52368	14781	9791	
524	0	49752	14781	9791	
525	0	46792	14969	9699	
526	0	44284	14969	9699	
527	0	42816	15003	16593	
528	0	42152	15003	16593	
529	0	42120	15071	11696	
530	0	42224	15071	11696	
531	0	42704	15001	10356	
532	0	43552	15001	10356	
533	0	44500	15011	9835	
534	0	45568	15011	9835	
535	0	46488	15017	4932	
536	0	46536	15017	4932	
537	0	45356	15006	8332	
538	0	44316	15006	8332	
539	0	43560	15045	9329	
540	0	43636	15045	9329	
541	0	44552	15030	9641	
542	0	45812	15030	9641	
543	0	46532	15033	2664	
544	0	46784	15033	2664	
545	0	46664	15625	7695	
546	0	46220	15625	7695	
547	0	45152	15198	8917	
548	0	44272	15198	8917	
549	0	43132	15083	9373	
550	0	41734	15083	9373	
551	0	39844	15094	9603	
552	0	37856	15094	9603	
553	0	35568	19599	9629	
554	0	33576	19599	9629	
555	0	32560	16315	9605	
556	0	32148	16315	9605	
557	0	32648	15311	9723	
558	0	33368	15311	9723	
559	0	33540	15029	9637	
560	0	33388	15029	9637	
561	0	32992	10703	9755	
562	0	32764	10703	9755	
563	0	32220	13729	9671	
564	0	31732	13729	9671	
565	0	31428	14566	9716	
566	0	31556	14566	9716	
567	0	32076	14841	9658	
568	0	32768	14841	9658	
569	0	33336	4950	10125	
570	0	33760	4950	10125	
571	0	34080	12021	9721	
572	0	34512	12021	9721	
573	0	35188	14092	9720	
574	0	35784	14092	9720	
575	0	36664	14703	9691	
576	0	37116	14703	9691	
577	0	36780	14851	12604	
578	0	35888	14851	12604	
579	0	34372	14871	10463	
580	0	32428	14871	10463	
581	0	30460	14944	9955	
582	0	29536	14944	9955	
583	0	30432	14823	9694	
584	0	32952	14823	9694	
585	0	35436	14901	5657	
586	0	36896	14901	5657	
587	0	36696	14936	8397	
588	0	35520	14936	8397	
589	0	34068	14469	9295	
590	0	32692	14469	9295	
591	0	31829	14715	9442	
592	0	31376	14715	9442	
593	0	31264	14785	0	
594	0	30984	14785	0	
595	0	30632	15251	6373	
596	0	30380	15251	6373	
597	0	30030	14943	8667	
598	0	29792	14943	8667	
599	0	29592	14953	9290	
600	0	29160	14953	9290	
601	0	28364	14857	9520	
602	0	27556	14857	9520	
603	0	26682	21148	9501	
604	0	26212	21148	9501	
605	0	26028	16713	9507	
606	0	26716	16713	9507	
607	0	27902	15382	9547	
608	0	30654	15382	9547	
609	0	33900	14912	9660	
610	0	35932	14912	9660	
611	0	37084	12000	9669	
612	0	37152	12000	9669	
613	0	36712	14085	9577	
614	0	35830	14085	9577	
615	0	34476	14906	9557	
616	0	33004	14906	9557	
617	0	31476	14892	9537	
618	0	30504	14892	9537	
619	0	29608	6799	10459	
620	0	28364	6799	10459	
621	0	27060	12506	9842	
622	0	25592	12506	9842	
623	0	24228	14358	9572	
624	0	23252	14358	9572	
625	0	22634	14627	9604	
626	0	22822	14627	9604	
627	0	23104	14818	16617	
628	0	23620	14818	16617	
629	0	24064	14744	11596	
630	0	24656	14744	11596	
631	0	25038	14754	10197	
632	0	24792	14754	10197	
633	0	24580	14768	9587	
634	0	25240	14768	9587	
635	0	26400	14870	3673	
636	0	28017	14870	3673	
637	0	29888	14757	7824	
638	0	31524	14757	7824	
639	0	31720	14871	9049	
640	0	30704	14871	9049	
641	0	29320	14740	9372	
642	0	28328	14740	9372	
643	0	27044	14859	4240	
644	0	25656	14859	4240	
645	0	24260	15472	8009	
646	0	23440	15472	8009	
647	0	23484	14975	8829	
648	0	23784	14975	8829	
649	0	23753	14811	9353	
650	0	24328	14811	9353	
651	0	24776	14791	9442	
652	0	25264	14791	9442	
653	0	25468	18336	9512	
654	0	25148	18336	9512	
655	0	24648	15739	9443	
656	0	24032	15739	9443	
657	0	24274	15098	9510	
658	0	25184	15098	9510	
659	0	25824	14876	9461	
660	0	25764	14876	9461	
661	0	25248	10432	9529	
662	0	24752	10432	9529	
663	0	24384	13538	9526	
664	0	24356	13538	9526	
665	0	25016	14452	9465	
666	0	25160	14452	9465	
667	0	24860	14645	9467	
668	0	24896	14645	9467	
669	0	25264	2541	9997	
670	0	25800	2541	9997	
671	0	26280	11212	9670	
672	0	26636	11212	9670	
673	0	26240	13779	9603	
674	0	25392	13779	9603	
675	0	24408	14426	9480	
676	0	23908	14426	9480	
677	0	23476	14715	13718	
678	0	23352	14715	13718	
679	0	23632	14748	10715	
680	0	24036	14748	10715	
681	0	24218	14761	10050	
682	0	24729	14761	10050	
683	0	24784	14772	9654	
684	0	24324	14772	9654	
685	0	24072	14809	6151	
686	0	24360	14809	6151	
687	0	24516	14909	8539	
688	0	24618	14909	8539	
689	0	24256	14409	9195	
690	0	24112	14409	9195	
691	0	24352	14674	9426	
692	0	25708	14674	9426	
693	0	28240	14746	0	
694	0	31125	14746	0	
695	0	34176	15283	6282	
696	0	36308	15283	6282	
697	0	37064	14900	8588	
698	0	36536	14900	8588	
699	0	35360	14857	9185	
700	0	34328	14857	9185	
701	0	33228	14809	9404	
702	0	31776	14809	9404	
703	0	30236	22611	9475	
704	0	28864	22611	9475	
705	0	27352	17103	9467	
706	0	25572	17103	9467	
707	0	23545	15506	9564	
708	0	21536	15506	9564	
709	0	20194	14962	9503	
710	0	19180	14962	9503	
711	0	18842	11802	9575	
712	0	19228	11802	9575	
713	0	19661	13882	9538	
714	0	20472	13882	9538	
715	0	21872	14897	9528	
716	0	23192	14897	9528	
717	0	23716	14862	9536	
718	0	23624	14862	9536	
719	0	22560	8645	10339	
720	0	21392	8645	10339	
721	0	20548	13047	9723	
722	0	20448	13047	9723	
723	0	20685	14572	9588	
724	0	21492	14572	9588	
725	0	23360	14666	9554	
726	0	25314	14666	9554	
727	0	27484	14766	16652	
728	0	29796	14766	16652	
729	0	32000	14781	11587	
730	0	33372	14781	11587	
731	0	33388	14799	10102	
732	0	32676	14799	10102	
733	0	31560	14813	9727	
734	0	29700	14813	9727	
735	0	27612	14704	4385	
736	0	25476	14704	4385	
737	0	23840	14711	8000	
738	0	22624	14711	8000	
739	0	21978	14849	9071	
740	0	21280	14849	9071	
741	0	20844	14777	9416	
742	0	21112	14777	9416	
743	0	22056	14759	2171	
744	0	23709	14759	2171	
745	0	25248	15466	7442	
746	0	26448	15466	7442	
747	0	27457	14980	8658	
748	0	28524	14980	8658	
749	0	29288	14866	9274	
750	0	29704	14866	9274	
751	0	29640	14842	9450	
752	0	28976	14842	9450	
753	0	28272	19658	9523	
754	0	27072	19658	9523	
755	0	25941	16230	9402	
756	0	25364	16230	9402	
757	0	26004	15208	9499	
758	0	26508	15208	9499	
759	0	27200	14861	9504	
760	0	27696	14861	9504	
761	0	27636	9264	9568	
762	0	27396	9264	9568	
763	0	27732	13168	9537	
764	0	28776	13168	9537	
765	0	30092	14235	9541	
766	0	32388	14235	9541	
767	0	35216	14681	9531	
768	0	37452	14681	9531	
769	0	38252	2359	9979	
770	0	37664	2359	9979	
771	0	36088	11253	9653	
772	0	34084	11253	9653	
773	0	32792	13707	9594	
774	0	31920	13707	9594	
775	0	31072	14445	9516	
776	0	30288	14445	9516	
777	0	29420	14757	12633	
778	0	28080	14757	12633	
779	0	26548	14717	10423	
780	0	25228	14717	10423	
781	0	23898	14757	9924	
782	0	23040	14757	9924	
783	0	22500	14813	9635	
784	0	22320	14813	9635	
785	0	22460	14800	6104	
786	0	22848	14800	6104	
787	0	22604	14903	8501	
788	0	22301	14903	8501	
789	0	21808	14396	9277	
790	0	21520	14396	9277	
791	0	21540	14724	9444	
792	0	22149	14724	9444	
793	0	23134	14789	146	
794	0	24208	14789	146	
795	0	25314	15172	6827	
796	0	26552	15172	6827	
797	0	27200	14936	8724	
798	0	26960	14936	8724	
799	0	27172	14832	9261	
800	0	27638	14832	9261	
801	0	28540	14828	9475	
802	0	29632	14828	9475	
803	0	30340	21319	9541	
804	0	30528	21319	9541	
805	0	30964	16741	9596	
806	0	30852	16741	9596	
807	0	30212	15396	9580	
808	0	28824	15396	9580	
809	0	27080	15043	9532	
810	0	25816	15043	9532	
811	0	25044	11925	9631	
812	0	24284	11925	9631	
813	0	24184	13962	9584	
814	0	24508	13962	9584	
815	0	25340	14925	9545	
816	0	25956	14925	9545	
817	0	26604	14971	9499	
818	0	27310	14971	9499	
819	0	28160	8475	10290	
820	0	28872	8475	10290	
821	0	29964	12964	9764	
822	0	31372	12964	9764	
823	0	31928	14521	9564	
824	0	31440	14521	9564	
825	0	30092	14766	9597	
826	0	28108	14766	9597	
827	0	26592	14873	16804	
828	0	25761	14873	16804	
829	0	25288	14759	11679	
830	0	25288	14759	11679	
831	0	25368	14896	10158	
832	0	25160	14896	10158	
833	0	24760	14822	9813	
834	0	24732	14822	9813	
835	0	25564	14839	3478	
836	0	26648	14839	3478	
837	0	27848	14759	7805	
838	0	29576	14759	7805	
839	0	31300	14838	9008	
840	0	32568	14838	9008	
841	0	32748	14835	9397	
842	0	32488	14835	9397	
843	0	32352	14815	4186	
844	0	32452	14815	4186	
845	0	32756	15465	7990	
846	0	33048	15465	7990	
847	0	32472	15027	8868	
848	0	30828	15027	8868	
849	0	29340	14899	9359	
850	0	28420	14899	9359	
851	0	28564	14861	9522	
852	0	29212	14861	9522	
853	0	29860	18401	9517	
854	0	29912	18401	9517	
855	0	29760	15897	9449	
856	0	29132	15897	9449	
857	0	28468	15119	9497	
858	0	28084	15119	9497	
859	0	27940	14976	9544	
860	0	27876	14976	9544	
861	0	27944	10163	9474	
862	0	28016	10163	9474	
863	0	28336	13524	9510	
864	0	29056	13524	9510	
865	0	30224	14430	9526	
866	0	31056	14430	9526	
867	0	31412	14795	9604	
868	0	31576	14795	9604	
869	0	31456	4367	9966	
870	0	31728	4367	9966	
871	0	32052	11734	9775	
872	0	32188	11734	9775	
873	0	32094	13976	9572	
874	0	31288	13976	9572	
875	0	30292	14552	9530	
876	0	28948	14552	9530	
877	0	28120	14794	13890	
878	0	28040	14794	13890	
879	0	28888	14862	10819	
880	0	30064	14862	10819	
881	0	30556	14788	10089	
882	0	30380	14788	10089	
883	0	29848	14781	9678	
884	0	29056	14781	9678	
885	0	28672	14841	6133	
886	0	28380	14841	6133	
887	0	28164	14929	8554	
888	0	27996	14929	8554	
889	0	27608	14411	9282	
890	0	27569	14411	9282	
891	0	27592	14740	9406	
892	0	28108	14740	9406	
893	0	28912	14786	55	
894	0	29148	14786	55	
895	0	28632	15204	6850	
896	0	27610	15204	6850	
897	0	27304	14949	8780	
898	0	27357	14949	8780	
899	0	27232	14899	9266	
900	0	27096	14899	9266	
901	0	28064	14845	9449	
902	0	31376	14845	9449	
903	0	35120	22871	9551	
904	0	37604	22871	9551	
905	0	38600	17194	9501	
906	0	37816	17194	9501	
907	0	35668	15405	9539	
908	0	33128	15405	9539	
909	0	31052	15074	9515	
910	0	29948	15074	9515	
911	0	29332	11082	9661	
912	0	29152	11082	9661	
913	0	28829	13730	9557	
914	0	28624	13730	9557	
915	0	28236	14848	9525	
