Real Time,Tracked Time,Worn State,User in VR,Focus Task,XPos,YPos,ZPos,Pitch,Yaw,Roll,WallColor,Game Time,Phase,Color,Color,Trial,Number,Input,Correct,React,Font,Display Time
15:39:30.60,170.901123,Unknown,false,true,36.417 ,-13.913 ,85.708,2.509077 ,9.497950 ,0.876972,X=0.000 Y=0.000 Z=1.000,130.874786,0,PBlue/PBlue,1,113,4,true,1,0.366646,50,15:39:29.693
15:39:31.459,172.300461,Unknown,false,true,36.419 ,-13.912 ,85.709,2.517041 ,9.479724 ,0.892207,X=0.000 Y=0.000 Z=1.000,132.274124,0,PBlue/PBlue,1,114,1,true,1,0.610964,45,15:39:30.848
15:39:32.592,173.433197,Unknown,false,true,36.422 ,-13.911 ,85.711,2.493203 ,9.465428 ,0.888795,X=0.000 Y=0.000 Z=1.000,133.40686,0,PBlue/PBlue,1,115,9,true,1,0.588654,45,15:39:32.3
15:39:33.902,174.743668,Unknown,false,true,36.418 ,-13.915 ,85.701,2.496017 ,9.484176 ,0.892313,X=0.000 Y=0.000 Z=1.000,134.717331,0,PBlue/PBlue,1,116,7,true,1,0.744159,50,15:39:33.158
15:39:35.468,176.309814,Unknown,false,true,36.425 ,-13.917 ,85.708,2.523324 ,9.484516 ,0.894003,X=0.000 Y=0.000 Z=1.000,136.283478,0,PBlue/PBlue,1,117,3,false,1,-1.0,40,15:39:34.313
15:39:35.568,176.409714,Unknown,false,true,36.412 ,-13.916 ,85.695,2.522512 ,9.487986 ,0.890560,X=0.000 Y=0.000 Z=1.000,136.383377,0,PBlue/PBlue,1,118,7,true,1,0.099909,30,15:39:35.468
15:39:37.134,177.975342,Unknown,false,true,36.421 ,-13.902 ,85.702,2.512601 ,9.481285 ,0.883811,X=0.000 Y=0.000 Z=1.000,137.949005,0,PBlue/PBlue,1,119,5,true,1,0.510571,40,15:39:36.623
15:39:38.200,179.041672,Unknown,false,true,36.430 ,-13.902 ,85.698,2.524424 ,9.484221 ,0.885711,X=0.000 Y=0.000 Z=1.000,139.015335,0,PBlue/PBlue,1,120,1,true,1,0.421969,45,15:39:37.778
15:39:39.566,180.407761,Unknown,false,true,36.423 ,-13.906 ,85.694,2.515087 ,9.485800 ,0.880309,X=0.000 Y=0.000 Z=1.000,140.381424,0,PBlue/PBlue,1,121,2,true,1,0.633083,35,15:39:38.933
15:39:40.788,181.629456,Unknown,false,true,36.420 ,-13.912 ,85.693,2.503346 ,9.485276 ,0.885543,X=0.000 Y=0.000 Z=1.000,141.603119,0,PBlue/PBlue,1,122,7,true,1,0.699698,40,15:39:40.88
15:39:41.999,182.839859,Unknown,false,true,36.427 ,-13.904 ,85.697,2.483791 ,9.479247 ,0.891832,X=0.000 Y=0.000 Z=1.000,142.813522,0,PBlue/PBlue,1,123,6,true,1,0.754943,50,15:39:41.244
15:39:43.220,184.061462,Unknown,false,true,36.420 ,-13.895 ,85.696,2.505313 ,9.488958 ,0.887000,X=0.000 Y=0.000 Z=1.000,144.035126,0,PBlue/PBlue,1,124,4,true,1,0.821771,45,15:39:42.398
15:39:44.298,185.138718,Unknown,false,true,36.419 ,-13.893 ,85.707,2.529287 ,9.478264 ,0.896115,X=0.000 Y=0.000 Z=1.000,145.112381,0,PBlue/PBlue,1,125,5,true,1,0.74399,45,15:39:43.554
15:39:45.586,186.427017,Unknown,false,true,36.416 ,-13.909 ,85.685,2.513755 ,9.468800 ,0.896850,X=0.000 Y=0.000 Z=1.000,146.400681,0,PBlue/PBlue,1,126,9,true,1,0.877329,30,15:39:44.709
15:39:46.830,187.671066,Unknown,false,true,36.422 ,-13.904 ,85.699,2.516877 ,9.457698 ,0.885978,X=0.000 Y=0.000 Z=1.000,147.64473,0,PBlue/PBlue,1,127,2,true,1,0.976653,50,15:39:45.853
15:39:47.874,188.71492,Unknown,false,true,36.429 ,-13.908 ,85.704,2.525913 ,9.452255 ,0.888366,X=0.000 Y=0.000 Z=1.000,148.688583,0,PBlue/PBlue,1,128,5,true,1,0.876423,50,15:39:46.997
15:39:48.895,189.736664,Unknown,false,true,36.426 ,-13.894 ,85.698,2.529335 ,9.476801 ,0.887825,X=0.000 Y=0.000 Z=1.000,149.710327,0,PBlue/PBlue,1,129,1,true,1,0.743796,35,15:39:48.152
15:39:50.461,191.302628,Unknown,false,true,36.432 ,-13.911 ,85.691,2.527744 ,9.465273 ,0.882277,X=0.000 Y=0.000 Z=1.000,151.276291,0,PBlue/PBlue,1,130,4,false,0,-1.0,45,15:39:49.307
15:39:50.484,191.324997,Unknown,false,true,36.432 ,-13.907 ,85.691,2.528802 ,9.464127 ,0.884008,X=0.000 Y=0.000 Z=1.000,151.29866,0,PBlue/PBlue,1,131,2,true,1,0.022377,50,15:39:50.461
15:39:52.16,192.857712,Unknown,false,true,36.428 ,-13.899 ,85.707,2.506836 ,9.487041 ,0.883282,X=0.000 Y=0.000 Z=1.000,152.831375,0,PBlue/PBlue,1,132,8,true,1,0.399814,35,15:39:51.617
15:39:53.549,194.390213,Unknown,false,true,36.427 ,-13.907 ,85.700,2.532798 ,9.502595 ,0.885898,X=0.000 Y=0.000 Z=1.000,154.363876,0,PBlue/PBlue,1,133,3,true,0,0.777478,30,15:39:52.772
15:39:54.671,195.512039,Unknown,false,true,36.419 ,-13.904 ,85.691,2.561143 ,9.496532 ,0.886403,X=0.000 Y=0.000 Z=1.000,155.485703,0,PBlue/PBlue,1,134,6,true,1,0.743939,40,15:39:53.927
15:39:55.937,196.778458,Unknown,false,true,36.414 ,-13.900 ,85.694,2.523133 ,9.503460 ,0.883368,X=0.000 Y=0.000 Z=1.000,156.752121,0,PBlue/PBlue,1,135,9,true,1,0.855522,50,15:39:55.81
15:39:57.225,198.066574,Unknown,false,true,36.415 ,-13.906 ,85.697,2.520756 ,9.497613 ,0.875259,X=0.000 Y=0.000 Z=1.000,158.040237,0,PBlue/PBlue,1,136,4,true,1,0.988701,40,15:39:56.236
15:39:58.546,199.387939,Unknown,false,true,36.408 ,-13.901 ,85.704,2.501331 ,9.474040 ,0.881705,X=0.000 Y=0.000 Z=1.000,159.361603,0,PBlue/PBlue,1,137,8,false,0,-1.0,30,15:39:57.392
15:39:58.613,199.454712,Unknown,false,true,36.403 ,-13.897 ,85.709,2.504528 ,9.467982 ,0.884079,X=0.000 Y=0.000 Z=1.000,159.428375,0,PBlue/PBlue,1,138,6,true,1,0.066775,45,15:39:58.546
15:39:59.846,200.687881,Unknown,false,true,36.418 ,-13.907 ,85.713,2.529062 ,9.484905 ,0.881395,X=0.000 Y=0.000 Z=1.000,160.661545,0,PBlue/PBlue,1,139,4,true,1,0.144712,30,15:39:59.702
15:40:1.168,202.009338,Unknown,false,true,36.432 ,-13.897 ,85.706,2.550392 ,9.491053 ,0.890086,X=0.000 Y=0.000 Z=1.000,161.983002,0,PBlue/PBlue,1,140,5,true,1,0.311144,30,15:40:0.856
15:40:2.545,203.386566,Unknown,false,true,36.416 ,-13.900 ,85.708,2.529690 ,9.502831 ,0.881070,X=0.000 Y=0.000 Z=1.000,163.360229,0,PBlue/PBlue,1,141,7,true,1,0.533115,30,15:40:2.11
15:40:3.456,204.297226,Unknown,false,true,36.412 ,-13.918 ,85.705,2.534000 ,9.478732 ,0.882437,X=0.000 Y=0.000 Z=1.000,164.270889,0,PBlue/PBlue,1,142,6,true,1,0.288838,30,15:40:3.167
15:40:4.467,205.307785,Unknown,false,true,36.410 ,-13.901 ,85.697,2.514035 ,9.462221 ,0.892935,X=0.000 Y=0.000 Z=1.000,165.281448,0,PBlue/PBlue,1,143,7,true,1,0.144505,30,15:40:4.322
15:40:5.566,206.407639,Unknown,false,true,36.423 ,-13.914 ,85.712,2.526500 ,9.487624 ,0.891306,X=0.000 Y=0.000 Z=1.000,166.381302,0,PBlue/PBlue,1,144,3,true,0,0.089196,45,15:40:5.477
15:40:6.654,207.495743,Unknown,false,true,36.419 ,-13.908 ,85.707,2.521624 ,9.494733 ,0.876602,X=0.000 Y=0.000 Z=1.000,167.469406,0,PBlue/PBlue,1,145,6,true,1,0.022381,50,15:40:6.632
15:40:8.942,209.783905,Unknown,false,true,36.406 ,-13.905 ,85.696,2.516562 ,9.478468 ,0.884409,X=0.000 Y=0.000 Z=1.000,169.757568,0,PBlue/PBlue,1,146,1,true,0,-1.0,40,15:40:7.787
15:40:9.176,210.017044,Unknown,false,true,36.426 ,-13.910 ,85.704,2.506638 ,9.475831 ,0.882651,X=0.000 Y=0.000 Z=1.000,169.990707,0,PBlue/PBlue,1,147,8,true,1,0.23312,40,15:40:8.942
15:40:10.475,211.316376,Unknown,false,true,36.414 ,-13.906 ,85.702,2.519752 ,9.480324 ,0.886294,X=0.000 Y=0.000 Z=1.000,171.290039,0,PBlue/PBlue,1,148,1,true,1,0.377792,40,15:40:10.97
15:40:11.585,212.42691,Unknown,false,true,36.416 ,-13.917 ,85.693,2.513113 ,9.482578 ,0.885418,X=0.000 Y=0.000 Z=1.000,172.400574,0,PBlue/PBlue,1,149,9,true,1,0.332929,30,15:40:11.252
15:40:12.774,213.615265,Unknown,false,true,36.419 ,-13.910 ,85.696,2.514295 ,9.490121 ,0.886379,X=0.000 Y=0.000 Z=1.000,173.588928,0,PBlue/PBlue,1,150,4,true,1,0.376997,50,15:40:12.397
15:40:13.807,214.64827,Unknown,false,true,36.420 ,-13.898 ,85.697,2.535899 ,9.483088 ,0.889545,X=0.000 Y=0.000 Z=1.000,174.621933,0,PBlue/PBlue,1,151,1,true,1,0.255215,40,15:40:13.552
15:40:14.973,215.814407,Unknown,false,true,36.417 ,-13.888 ,85.704,2.528959 ,9.481734 ,0.885779,X=0.000 Y=0.000 Z=1.000,175.788071,0,PBlue/PBlue,1,152,9,true,1,0.266185,45,15:40:14.707
15:40:16.139,216.980957,Unknown,false,true,36.412 ,-13.917 ,85.699,2.527300 ,9.487676 ,0.889911,X=0.000 Y=0.000 Z=1.000,176.95462,0,PBlue/PBlue,1,153,1,true,1,0.278145,45,15:40:15.861
15:40:17.294,218.135864,Unknown,false,true,36.412 ,-13.903 ,85.704,2.513469 ,9.472875 ,0.887448,X=0.000 Y=0.000 Z=1.000,178.109528,0,PBlue/PBlue,1,154,8,true,1,0.288571,45,15:40:17.6
15:40:18.538,219.379639,Unknown,false,true,36.427 ,-13.899 ,85.706,2.543200 ,9.469292 ,0.880614,X=0.000 Y=0.000 Z=1.000,179.353302,0,PBlue/PBlue,1,155,4,true,1,0.37787,45,15:40:18.160
15:40:19.649,220.49025,Unknown,false,true,36.423 ,-13.902 ,85.704,2.539519 ,9.473997 ,0.877406,X=0.000 Y=0.000 Z=1.000,180.463913,0,PBlue/PBlue,1,156,7,true,1,0.333503,30,15:40:19.315
15:40:20.748,221.589539,Unknown,false,true,36.419 ,-13.914 ,85.700,2.522484 ,9.477487 ,0.886035,X=0.000 Y=0.000 Z=1.000,181.563202,0,PBlue/PBlue,1,157,2,true,1,0.277608,40,15:40:20.470
15:40:21.947,222.788895,Unknown,false,true,36.422 ,-13.899 ,85.700,2.539635 ,9.479671 ,0.886137,X=0.000 Y=0.000 Z=1.000,182.762558,0,PBlue/PBlue,1,158,7,true,1,0.322065,45,15:40:21.625
15:40:23.103,223.944199,Unknown,false,true,36.421 ,-13.907 ,85.687,2.552079 ,9.480537 ,0.891868,X=0.000 Y=0.000 Z=1.000,183.917862,0,PBlue/PBlue,1,159,8,true,1,0.322262,45,15:40:22.780
15:40:24.413,225.254517,Unknown,false,true,36.418 ,-13.913 ,85.690,2.539847 ,9.482957 ,0.885774,X=0.000 Y=0.000 Z=1.000,185.22818,0,PBlue/PBlue,1,160,1,true,1,0.477303,30,15:40:23.936
15:40:25.524,226.365234,Unknown,false,true,36.426 ,-13.908 ,85.684,2.535011 ,9.473574 ,0.882996,X=0.000 Y=0.000 Z=1.000,186.338898,0,PBlue/PBlue,1,161,3,true,0,0.433054,30,15:40:25.91
15:40:26.545,227.38707,Unknown,false,true,36.421 ,-13.905 ,85.701,2.512847 ,9.475205 ,0.881142,X=0.000 Y=0.000 Z=1.000,187.360733,0,PBlue/PBlue,1,162,9,true,1,0.299972,45,15:40:26.245
15:40:27.667,228.508972,Unknown,false,true,36.425 ,-13.913 ,85.704,2.521958 ,9.457798 ,0.894966,X=0.000 Y=0.000 Z=1.000,188.482635,0,PBlue/PBlue,1,163,7,true,1,0.266606,35,15:40:27.401
15:40:28.789,229.630585,Unknown,false,true,36.416 ,-13.912 ,85.705,2.513701 ,9.448206 ,0.903561,X=0.000 Y=0.000 Z=1.000,189.604248,0,PBlue/PBlue,1,164,5,true,1,0.233385,35,15:40:28.555
15:40:29.955,230.796906,Unknown,false,true,36.431 ,-13.907 ,85.711,2.488026 ,9.464050 ,0.891694,X=0.000 Y=0.000 Z=1.000,190.770569,0,PBlue/PBlue,1,165,9,true,1,0.244443,50,15:40:29.711
15:40:31.188,232.02977,Unknown,false,true,36.428 ,-13.916 ,85.705,2.490382 ,9.468002 ,0.898035,X=0.000 Y=0.000 Z=1.000,192.003433,0,PBlue/PBlue,1,166,6,true,1,0.322294,50,15:40:30.866
15:40:32.498,233.340195,Unknown,false,true,36.417 ,-13.903 ,85.700,2.513380 ,9.475210 ,0.903453,X=0.000 Y=0.000 Z=1.000,193.313858,0,PBlue/PBlue,1,167,1,true,1,0.47778,45,15:40:32.21
15:40:33.575,234.417221,Unknown,false,true,36.422 ,-13.907 ,85.696,2.529895 ,9.470240 ,0.903512,X=0.000 Y=0.000 Z=1.000,194.390884,0,PBlue/PBlue,1,168,8,true,1,0.399793,50,15:40:33.176
15:40:34.631,235.472397,Unknown,false,true,36.420 ,-13.915 ,85.688,2.510504 ,9.473470 ,0.896790,X=0.000 Y=0.000 Z=1.000,195.44606,0,PBlue/PBlue,1,169,5,true,1,0.300063,50,15:40:34.330
15:40:35.686,236.527817,Unknown,false,true,36.411 ,-13.910 ,85.698,2.495362 ,9.484442 ,0.910933,X=0.000 Y=0.000 Z=1.000,196.50148,0,PBlue/PBlue,1,170,8,true,1,0.200138,50,15:40:35.486
15:40:36.952,237.793716,Unknown,false,true,36.413 ,-13.911 ,85.692,2.501331 ,9.475080 ,0.888966,X=0.000 Y=0.000 Z=1.000,197.76738,0,PBlue/PBlue,1,171,2,true,1,0.311098,30,15:40:36.641
15:40:38.96,238.937485,Unknown,false,true,36.431 ,-13.916 ,85.705,2.495082 ,9.454062 ,0.901550,X=0.000 Y=0.000 Z=1.000,198.911148,0,PBlue/PBlue,1,172,6,true,1,0.299756,35,15:40:37.796
15:40:39.296,240.1371,Unknown,false,true,36.418 ,-13.910 ,85.696,2.518762 ,9.480631 ,0.898362,X=0.000 Y=0.000 Z=1.000,200.110764,0,PBlue/PBlue,1,173,8,true,1,0.344201,50,15:40:38.951
15:40:40.506,241.347549,Unknown,false,true,36.428 ,-13.893 ,85.691,2.536691 ,9.491192 ,0.883574,X=0.000 Y=0.000 Z=1.000,201.321213,0,PBlue/PBlue,1,174,4,true,1,0.399669,30,15:40:40.106
15:40:41.628,242.470139,Unknown,false,true,36.414 ,-13.908 ,85.700,2.522314 ,9.483343 ,0.898578,X=0.000 Y=0.000 Z=1.000,202.443802,0,PBlue/PBlue,1,175,6,true,1,0.36714,35,15:40:41.261
15:40:42.760,243.602036,Unknown,false,true,36.420 ,-13.892 ,85.699,2.509466 ,9.471693 ,0.891779,X=0.000 Y=0.000 Z=1.000,203.575699,0,PBlue/PBlue,1,176,8,true,1,0.344268,45,15:40:42.416
15:40:43.882,244.723816,Unknown,false,true,36.422 ,-13.900 ,85.694,2.536807 ,9.481109 ,0.892612,X=0.000 Y=0.000 Z=1.000,204.697479,0,PBlue/PBlue,1,177,6,true,1,0.31106,45,15:40:43.571
15:40:44.948,245.790009,Unknown,false,true,36.416 ,-13.893 ,85.697,2.509254 ,9.487163 ,0.893858,X=0.000 Y=0.000 Z=1.000,205.763672,0,PBlue/PBlue,1,178,3,true,0,0.222072,35,15:40:44.726
15:40:46.781,247.622742,Unknown,false,true,36.412 ,-13.895 ,85.701,2.534082 ,9.484048 ,0.875740,X=0.000 Y=0.000 Z=1.000,207.596405,0,PBlue/PBlue,1,179,1,true,1,0.899743,30,15:40:45.881
15:40:48.191,249.032974,Unknown,false,true,36.431 ,-13.912 ,85.701,2.508216 ,9.480818 ,0.876255,X=0.000 Y=0.000 Z=1.000,209.006638,0,PBlue/PBlue,1,180,3,false,1,-1.0,45,15:40:47.36
15:40:49.302,250.143875,Unknown,false,true,36.418 ,-13.899 ,85.691,2.517669 ,9.470576 ,0.879685,X=0.000 Y=0.000 Z=1.000,210.117538,0,PBlue/PBlue,1,181,4,true,1,1.110953,30,15:40:48.191
15:40:50.202,251.043121,Unknown,false,true,36.431 ,-13.907 ,85.702,2.516966 ,9.482089 ,0.889365,X=0.000 Y=0.000 Z=1.000,211.016785,0,PBlue/PBlue,1,182,7,true,1,0.855188,45,15:40:49.346
15:40:51.123,251.964996,Unknown,false,true,36.418 ,-13.899 ,85.708,2.513530 ,9.474154 ,0.886631,X=0.000 Y=0.000 Z=1.000,211.93866,0,PBlue/PBlue,1,183,2,true,1,0.621861,30,15:40:50.502
15:40:52.12,252.85379,Unknown,false,true,36.423 ,-13.911 ,85.689,2.524110 ,9.467651 ,0.882087,X=0.000 Y=0.000 Z=1.000,212.827454,0,PBlue/PBlue,1,184,7,true,1,0.355788,50,15:40:51.656
15:40:52.934,253.775085,Unknown,false,true,36.429 ,-13.904 ,85.695,2.507629 ,9.484716 ,0.884398,X=0.000 Y=0.000 Z=1.000,213.748749,0,PBlue/PBlue,1,185,5,true,1,0.121967,30,15:40:52.811
15:40:54.122,254.963806,Unknown,false,true,36.429 ,-13.903 ,85.692,2.505880 ,9.471272 ,0.895238,X=0.000 Y=0.000 Z=1.000,214.937469,0,PBlue/PBlue,1,186,6,true,1,0.155649,50,15:40:53.967
15:40:55.255,256.096405,Unknown,false,true,36.436 ,-13.898 ,85.702,2.505450 ,9.461480 ,0.886688,X=0.000 Y=0.000 Z=1.000,216.070129,0,PBlue/PBlue,1,187,5,true,1,0.133445,45,15:40:55.121
15:40:56.621,257.462189,Unknown,false,true,36.433 ,-13.895 ,85.688,2.538590 ,9.475886 ,0.901381,X=0.000 Y=0.000 Z=1.000,217.43605,0,PBlue/PBlue,1,188,1,true,1,0.344326,45,15:40:56.276
15:40:57.776,258.617371,Unknown,false,true,36.432 ,-13.911 ,85.697,2.511440 ,9.459361 ,0.894738,X=0.000 Y=0.000 Z=1.000,218.591187,0,PBlue/PBlue,1,189,3,true,0,0.344342,35,15:40:57.431
15:40:58.975,259.816711,Unknown,false,true,36.421 ,-13.892 ,85.687,2.517983 ,9.461377 ,0.893981,X=0.000 Y=0.000 Z=1.000,219.790451,0,PBlue/PBlue,1,190,5,true,1,0.388646,35,15:40:58.586
15:41:0.164,261.005157,Unknown,false,true,36.430 ,-13.903 ,85.693,2.490253 ,9.443294 ,0.908749,X=0.000 Y=0.000 Z=1.000,220.97905,0,PBlue/PBlue,1,191,2,true,1,0.422112,40,15:40:59.741
15:41:1.185,262.026917,Unknown,false,true,36.430 ,-13.903 ,85.693,2.510798 ,9.453621 ,0.905239,X=0.000 Y=0.000 Z=1.000,222.000946,0,PBlue/PBlue,1,192,5,true,1,0.288832,45,15:41:0.896
15:41:2.451,263.292725,Unknown,false,true,36.441 ,-13.909 ,85.697,2.520374 ,9.450322 ,0.897017,X=0.000 Y=0.000 Z=1.000,223.266937,0,PBlue/PBlue,1,193,8,true,1,0.39954,40,15:41:2.52
15:41:3.517,264.359009,Unknown,false,true,36.438 ,-13.897 ,85.686,2.518455 ,9.462535 ,0.896364,X=0.000 Y=0.000 Z=1.000,224.333267,0,PBlue/PBlue,1,194,7,true,1,0.310851,50,15:41:3.206
15:41:4.905,265.747284,Unknown,false,true,36.440 ,-13.895 ,85.702,2.511269 ,9.454926 ,0.887522,X=0.000 Y=0.000 Z=1.000,225.721268,0,PBlue/PBlue,1,195,8,true,1,0.543888,30,15:41:4.361
15:41:5.962,266.802948,Unknown,false,true,36.436 ,-13.892 ,85.692,2.505791 ,9.462582 ,0.904873,X=0.000 Y=0.000 Z=1.000,226.776749,0,PBlue/PBlue,1,196,2,true,1,0.444353,40,15:41:5.517
15:41:7.5,267.846832,Unknown,false,true,36.439 ,-13.895 ,85.697,2.486093 ,9.453986 ,0.895207,X=0.000 Y=0.000 Z=1.000,227.820526,0,PBlue/PBlue,1,197,4,true,1,0.333026,50,15:41:6.672
15:41:8.105,268.946198,Unknown,false,true,36.432 ,-13.890 ,85.685,2.514520 ,9.465981 ,0.906595,X=0.000 Y=0.000 Z=1.000,228.919968,0,PBlue/PBlue,1,198,5,true,1,0.277841,30,15:41:7.827
15:41:9.315,270.156677,Unknown,false,true,36.441 ,-13.894 ,85.697,2.499152 ,9.472285 ,0.892080,X=0.000 Y=0.000 Z=1.000,230.130493,0,PBlue/PBlue,1,199,1,true,1,0.333147,40,15:41:8.982
15:41:10.470,271.311707,Unknown,false,true,36.430 ,-13.901 ,85.683,2.493504 ,9.461380 ,0.896104,X=0.000 Y=0.000 Z=1.000,231.285461,0,PBlue/PBlue,1,200,7,true,1,0.332956,40,15:41:10.137
15:41:11.692,272.533325,Unknown,false,true,36.428 ,-13.895 ,85.693,2.521173 ,9.480275 ,0.907858,X=0.000 Y=0.000 Z=1.000,232.50708,0,PBlue/PBlue,1,201,4,true,1,0.400033,35,15:41:11.292
15:41:12.958,273.799591,Unknown,false,true,36.433 ,-13.893 ,85.688,2.529574 ,9.483726 ,0.894260,X=0.000 Y=0.000 Z=1.000,233.773361,0,PBlue/PBlue,1,202,6,true,1,0.5109,30,15:41:12.447
15:41:14.57,274.898804,Unknown,false,true,36.438 ,-13.908 ,85.698,2.507957 ,9.466612 ,0.901787,X=0.000 Y=0.000 Z=1.000,234.872513,0,PBlue/PBlue,1,203,7,true,1,0.455186,50,15:41:13.602
15:41:15.279,276.120422,Unknown,false,true,36.421 ,-13.882 ,85.697,2.513148 ,9.454226 ,0.911450,X=0.000 Y=0.000 Z=1.000,236.094482,0,PBlue/PBlue,1,204,5,true,1,0.522262,35,15:41:14.757
15:41:16.335,277.17569,Unknown,false,true,36.434 ,-13.896 ,85.696,2.523167 ,9.470408 ,0.899624,X=0.000 Y=0.000 Z=1.000,237.149734,0,PBlue/PBlue,1,205,1,true,1,0.422334,30,15:41:15.912
15:41:17.390,278.230713,Unknown,false,true,36.433 ,-13.899 ,85.695,2.515197 ,9.466395 ,0.896323,X=0.000 Y=0.000 Z=1.000,238.204742,0,PBlue/PBlue,1,206,3,true,0,0.322041,40,15:41:17.68
15:41:18.611,279.451996,Unknown,false,true,36.432 ,-13.912 ,85.699,2.507465 ,9.459198 ,0.894308,X=0.000 Y=0.000 Z=1.000,239.426071,0,PBlue/PBlue,1,207,4,true,1,0.388551,40,15:41:18.222
15:41:19.588,280.429291,Unknown,false,true,36.424 ,-13.898 ,85.698,2.491332 ,9.453538 ,0.914089,X=0.000 Y=0.000 Z=1.000,240.403427,0,PBlue/PBlue,1,208,7,true,1,0.210594,35,15:41:19.378
15:41:20.777,281.617798,Unknown,false,true,36.430 ,-13.895 ,85.697,2.527013 ,9.465934 ,0.909759,X=0.000 Y=0.000 Z=1.000,241.591843,0,PBlue/PBlue,1,209,6,true,1,0.24425,50,15:41:20.532
15:41:22.9,282.850494,Unknown,false,true,36.435 ,-13.897 ,85.698,2.504528 ,9.462816 ,0.896490,X=0.000 Y=0.000 Z=1.000,242.824554,0,PBlue/PBlue,1,210,1,true,1,0.32214,35,15:41:21.687
15:41:23.142,283.983215,Unknown,false,true,36.423 ,-13.878 ,85.701,2.517334 ,9.473055 ,0.893335,X=0.000 Y=0.000 Z=1.000,243.957306,0,PBlue/PBlue,1,211,5,true,1,0.299953,40,15:41:22.842
15:41:24.319,285.160492,Unknown,false,true,36.428 ,-13.891 ,85.695,2.516412 ,9.474466 ,0.890115,X=0.000 Y=0.000 Z=1.000,245.134567,0,PBlue/PBlue,1,212,4,true,1,0.321112,45,15:41:23.998
15:41:25.463,286.304596,Unknown,false,true,36.422 ,-13.909 ,85.682,2.530530 ,9.494112 ,0.883489,X=0.000 Y=0.000 Z=1.000,246.278564,0,PBlue/PBlue,1,213,2,true,1,0.310598,40,15:41:25.153
15:41:26.618,287.459503,Unknown,false,true,36.426 ,-13.907 ,85.696,2.513188 ,9.490117 ,0.880133,X=0.000 Y=0.000 Z=1.000,247.433411,0,PBlue/PBlue,1,214,3,true,0,0.311045,50,15:41:26.307
15:41:27.562,288.403503,Unknown,false,true,36.419 ,-13.892 ,85.696,2.521460 ,9.478226 ,0.874747,X=0.000 Y=0.000 Z=1.000,248.377365,0,PBlue/PBlue,1,215,2,true,1,0.099848,50,15:41:27.462
15:41:28.929,289.770508,Unknown,false,true,36.424 ,-13.906 ,85.685,2.532313 ,9.507757 ,0.879803,X=0.000 Y=0.000 Z=1.000,249.744553,0,PBlue/PBlue,1,216,5,true,1,0.311976,30,15:41:28.617
15:41:30.150,290.991211,Unknown,false,true,36.424 ,-13.900 ,85.702,2.515149 ,9.486723 ,0.881921,X=0.000 Y=0.000 Z=1.000,250.965271,0,PBlue/PBlue,1,217,4,true,1,0.37729,30,15:41:29.772
15:41:31.405,292.246277,Unknown,false,true,36.422 ,-13.912 ,85.692,2.524902 ,9.488911 ,0.872004,X=0.000 Y=0.000 Z=1.000,252.220444,0,PBlue/PBlue,1,218,7,true,1,0.477758,50,15:41:30.927
15:41:32.350,293.190338,Unknown,false,true,36.431 ,-13.906 ,85.708,2.516242 ,9.489165 ,0.888686,X=0.000 Y=0.000 Z=1.000,253.164337,0,PBlue/PBlue,1,219,5,true,1,0.266476,45,15:41:32.83
15:41:33.460,294.300873,Unknown,false,true,36.417 ,-13.910 ,85.695,2.527498 ,9.480963 ,0.883425,X=0.000 Y=0.000 Z=1.000,254.274887,0,PBlue/PBlue,1,220,8,true,1,0.221992,35,15:41:33.238
15:41:34.659,295.500427,Unknown,false,true,36.424 ,-13.896 ,85.702,2.534895 ,9.480886 ,0.903295,X=0.000 Y=0.000 Z=1.000,255.474396,0,PBlue/PBlue,1,221,9,true,1,0.266574,35,15:41:34.392
15:41:35.914,296.75528,Unknown,false,true,36.437 ,-13.912 ,85.702,2.511085 ,9.486181 ,0.888296,X=0.000 Y=0.000 Z=1.000,256.729401,0,PBlue/PBlue,1,222,8,true,1,0.366285,35,15:41:35.547
15:41:37.91,297.932495,Unknown,false,true,36.425 ,-13.909 ,85.681,2.499801 ,9.468719 ,0.890115,X=0.000 Y=0.000 Z=1.000,257.906616,0,PBlue/PBlue,1,223,6,true,1,0.388533,40,15:41:36.702
15:41:38.168,299.010132,Unknown,false,true,36.429 ,-13.891 ,85.698,2.516071 ,9.466276 ,0.889606,X=0.000 Y=0.000 Z=1.000,258.984253,0,PBlue/PBlue,1,224,4,true,1,0.31092,30,15:41:37.857
